,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-rh,0.35714285714285715,0.0,0.0,0.2,0.05714285714285714,0.2571428571428571,0.0,0.12857142857142856
frontalpole-lh,0.0,0.21621621621621623,0.0,0.13513513513513514,0.05405405405405406,0.13513513513513514,0.24324324324324326,0.21621621621621623
frontalpole-rh,0.0,0.0,0.2692307692307692,0.0,0.0,0.19230769230769232,0.2692307692307692,0.2692307692307692
lateralorbitofrontal-lh,0.05970149253731343,0.1044776119402985,0.0,0.20149253731343283,0.1044776119402985,0.20149253731343283,0.11940298507462686,0.208955223880597
parsorbitalis-lh,0.0,0.0821917808219178,0.0,0.1643835616438356,0.2054794520547945,0.1643835616438356,0.1643835616438356,0.2191780821917808
rostralanteriorcingulate-lh,0.07017543859649122,0.08187134502923976,0.04093567251461988,0.17543859649122806,0.08187134502923976,0.23391812865497075,0.12280701754385964,0.19298245614035087
rostralanteriorcingulate-rh,0.0,0.12280701754385964,0.043859649122807015,0.08771929824561403,0.07017543859649122,0.11403508771929824,0.32456140350877194,0.23684210526315788
temporalpole-lh,0.018633540372670808,0.11180124223602485,0.031055900621118012,0.13664596273291926,0.09937888198757763,0.15527950310559005,0.20496894409937888,0.2422360248447205
