,cuneus-rh,frontalpole-lh,isthmuscingulate-rh,lingual-rh,paracentral-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh
cuneus-rh,0.5111111111111111,0.0,0.07777777777777778,0.08888888888888889,0.0,0.13333333333333333,0.18888888888888888,0.0
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.19642857142857142,0.0,0.5714285714285714,0.0,0.0,0.0,0.23214285714285715,0.0
lingual-rh,0.09523809523809523,0.0,0.047619047619047616,0.6666666666666666,0.0,0.14285714285714285,0.047619047619047616,0.0
paracentral-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parahippocampal-rh,0.2459016393442623,0.0,0.0,0.09836065573770492,0.0,0.639344262295082,0.01639344262295082,0.0
pericalcarine-rh,0.2413793103448276,0.0,0.10344827586206896,0.06896551724137931,0.0,0.05747126436781609,0.5287356321839081,0.0
temporalpole-lh,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.9655172413793104
