,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lingual-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.14956521739130435,0.1391304347826087,0.12173913043478261,0.12173913043478261,0.10260869565217391,0.10434782608695652,0.11826086956521739,0.1426086956521739
frontalpole-rh,0.12359550561797752,0.16853932584269662,0.11610486891385768,0.11610486891385768,0.09550561797752809,0.10112359550561797,0.10486891385767791,0.17415730337078653
lateraloccipital-rh,0.12020033388981637,0.13689482470784642,0.1335559265442404,0.1335559265442404,0.11185308848080133,0.11352253756260434,0.12186978297161936,0.1285475792988314
lingual-rh,0.12057877813504823,0.13183279742765272,0.13183279742765272,0.13987138263665594,0.11414790996784566,0.11254019292604502,0.12379421221864952,0.12540192926045016
pericalcarine-lh,0.11428571428571428,0.10952380952380952,0.1365079365079365,0.14285714285714285,0.1365079365079365,0.13333333333333333,0.1253968253968254,0.10158730158730159
pericalcarine-rh,0.11232449297971919,0.10920436817472699,0.1372854914196568,0.13884555382215288,0.12792511700468018,0.1482059282371295,0.12324492979719189,0.1029641185647426
rostralanteriorcingulate-lh,0.13302034428794993,0.1189358372456964,0.1298904538341158,0.13615023474178403,0.11580594679186229,0.12050078247261346,0.13458528951486698,0.1111111111111111
rostralanteriorcingulate-rh,0.1257606490872211,0.16227180527383367,0.11764705882352941,0.11764705882352941,0.09330628803245436,0.09533468559837728,0.10344827586206896,0.1845841784989858
