,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-lh,0.3768996960486322,0.02735562310030395,0.14285714285714285,0.11854103343465046,0.1033434650455927,0.1094224924012158,0.11854103343465046,0.00303951367781155
frontalpole-lh,0.045454545454545456,0.4393939393939394,0.08333333333333333,0.0,0.09090909090909091,0.14393939393939395,0.19696969696969696,0.0
frontalpole-rh,0.1875,0.0625,0.2708333333333333,0.15,0.0,0.175,0.15416666666666667,0.0
medialorbitofrontal-rh,0.2037914691943128,0.009478672985781991,0.1990521327014218,0.35545023696682465,0.0,0.12796208530805686,0.10426540284360189,0.0
parsorbitalis-lh,0.17258883248730963,0.050761421319796954,0.0,0.0,0.7715736040609137,0.0,0.0,0.005076142131979695
parsorbitalis-rh,0.13333333333333333,0.09583333333333334,0.15833333333333333,0.09583333333333334,0.0,0.32916666666666666,0.1875,0.0
rostralanteriorcingulate-rh,0.13924050632911392,0.12658227848101267,0.13924050632911392,0.0759493670886076,0.004219409282700422,0.1729957805907173,0.34177215189873417,0.0
temporalpole-rh,0.018633540372670808,0.0,0.0,0.0,0.018633540372670808,0.0,0.0,0.9627329192546584
