,FT9,CP5,CP2,FC6,F4,F8,CPz,F6
FT9,0.5625,0.0,0.0,0.1875,0.0,0.0,0.25,0.0
CP5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.36363636363636365,0.0,0.0,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.4166666666666667,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
