,FT9,F4,F8,FT7,P2,FT8,AF8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.5333333333333333,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.5,0.0,0.34615384615384615,0.0,0.15384615384615385
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.42857142857142855,0.0,0.38095238095238093,0.0,0.19047619047619047
AF8,0.0,0.4375,0.0,0.0,0.0,0.0,0.5625,0.0
AF4,0.0,0.0,0.0,0.35714285714285715,0.0,0.35714285714285715,0.0,0.2857142857142857
