,FT9,CP5,CP2,FC6,F4,F8,CPz,F6
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.41935483870967744,0.0,0.0,0.0,0.12903225806451613,0.45161290322580644
FC6,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
CPz,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715
F6,0.0,0.0,0.41935483870967744,0.0,0.0,0.0,0.12903225806451613,0.45161290322580644
