,F3,F7,FC5,F8,FT7,C5,FT8,AF8
F3,0.25,0.0,0.0,0.0,0.375,0.0,0.375,0.0
F7,0.0,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.0,0.0,0.0,0.0
FC5,0.0,0.36363636363636365,0.45454545454545453,0.18181818181818182,0.0,0.0,0.0,0.0
F8,0.0,0.375,0.375,0.25,0.0,0.0,0.0,0.0
FT7,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0
C5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
FT8,0.17647058823529413,0.0,0.0,0.0,0.4117647058823529,0.0,0.4117647058823529,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
