,FT9,F4,F8,FT7,P2,FT8,AF8,AF4
FT9,0.42857142857142855,0.47619047619047616,0.0,0.0,0.0,0.09523809523809523,0.0,0.0
F4,0.2903225806451613,0.6451612903225806,0.0,0.0,0.0,0.06451612903225806,0.0,0.0
F8,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.4444444444444444
