,FT9,CP5,CP2,FC6,F4,F8,CPz,F6
FT9,0.37142857142857144,0.07380952380952381,0.11190476190476191,0.0761904761904762,0.07857142857142857,0.09761904761904762,0.04047619047619048,0.15
CP5,0.09883720930232558,0.47093023255813954,0.06395348837209303,0.040697674418604654,0.13372093023255813,0.0872093023255814,0.040697674418604654,0.06395348837209303
CP2,0.09603340292275574,0.04801670146137787,0.36325678496868474,0.08350730688935282,0.06889352818371608,0.1022964509394572,0.1022964509394572,0.13569937369519833
FC6,0.09042553191489362,0.031914893617021274,0.11170212765957446,0.4095744680851064,0.047872340425531915,0.07712765957446809,0.16489361702127658,0.06648936170212766
F4,0.0812807881773399,0.10837438423645321,0.08374384236453201,0.04433497536945813,0.3694581280788177,0.12315270935960591,0.14285714285714285,0.046798029556650245
F8,0.09438202247191012,0.0651685393258427,0.11235955056179775,0.060674157303370786,0.1101123595505618,0.34831460674157305,0.14157303370786517,0.06741573033707865
CPz,0.04395604395604396,0.03076923076923077,0.10989010989010989,0.13626373626373625,0.11208791208791209,0.12307692307692308,0.3978021978021978,0.046153846153846156
F6,0.1724137931034483,0.0610079575596817,0.16976127320954906,0.06631299734748011,0.05305039787798409,0.06631299734748011,0.04774535809018567,0.363395225464191
