,F3,F7,FC5,F8,FT7,C5,FT8,AF8
F3,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824
F7,0.0,0.41379310344827586,0.41379310344827586,0.034482758620689655,0.0,0.0,0.13793103448275862,0.0
FC5,0.0,0.41935483870967744,0.41935483870967744,0.03225806451612903,0.0,0.0,0.12903225806451613,0.0
F8,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.0,0.26666666666666666,0.0
AF8,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.71875
