,FC5,T7,TP9,FT10,FC6,F4,C6,AF4
FC5,0.6296296296296297,0.0,0.0,0.0,0.0,0.0,0.37037037037037035,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6
C6,0.55,0.0,0.0,0.0,0.0,0.0,0.45,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
