,Fp1,T8,F8,AF7,POz,CPz,TP8,AF8
Fp1,0.3384615384615385,0.0,0.0,0.35384615384615387,0.23076923076923078,0.0,0.0,0.07692307692307693
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
AF7,0.26582278481012656,0.0,0.0,0.43037974683544306,0.24050632911392406,0.0,0.0,0.06329113924050633
POz,0.26,0.0,0.0,0.38,0.36,0.0,0.0,0.0
CPz,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.35714285714285715,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857
