,Fp1,T8,F8,AF7,POz,CPz,TP8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.3,0.35,0.0,0.0,0.35,0.0,0.0
F8,0.0,0.2,0.4,0.0,0.0,0.4,0.0,0.0
AF7,0.0,0.0,0.0,0.35555555555555557,0.3111111111111111,0.0,0.3333333333333333,0.0
POz,0.0,0.0,0.0,0.3409090909090909,0.3181818181818182,0.0,0.3409090909090909,0.0
CPz,0.0,0.2,0.4,0.0,0.0,0.4,0.0,0.0
TP8,0.0,0.0,0.0,0.35555555555555557,0.3111111111111111,0.0,0.3333333333333333,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
