,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.25,0.275,0.275,0.2,0.0,0.0
P8,0.0,0.0,0.24390243902439024,0.2926829268292683,0.2682926829268293,0.1951219512195122,0.0,0.0
C5,0.0,0.0,0.24390243902439024,0.2926829268292683,0.2682926829268293,0.1951219512195122,0.0,0.0
POz,0.0,0.0,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.22857142857142856,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
