,TP9,P7,O1,Oz,AF7,POz,CPz,TP8
TP9,0.35,0.0,0.4,0.0,0.0,0.0,0.25,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.3181818181818182,0.0,0.45454545454545453,0.0,0.0,0.0,0.22727272727272727,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.35294117647058826,0.0,0.35294117647058826,0.0,0.0,0.0,0.29411764705882354,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
