,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.46808510638297873,0.2765957446808511,0.2553191489361702,0.0,0.0,0.0
P8,0.0,0.0,0.34210526315789475,0.34210526315789475,0.3157894736842105,0.0,0.0,0.0
C5,0.0,0.0,0.34210526315789475,0.34210526315789475,0.3157894736842105,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
