,TP9,P7,O1,Oz,AF7,POz,CPz,TP8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.4864864864864865,0.0,0.0,0.0,0.0,0.0,0.5135135135135135
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.9142857142857143,0.0
TP8,0.0,0.36538461538461536,0.0,0.0,0.0,0.0,0.0,0.6346153846153846
