,TP9,P7,O1,Oz,AF7,POz,CPz,TP8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.6923076923076923,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
