,TP9,P7,O1,Oz,AF7,POz,CPz,TP8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0
Oz,0.0,0.0,0.25,0.3333333333333333,0.4166666666666667,0.0,0.0,0.0
AF7,0.0,0.0,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
