,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.47619047619047616
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,0.4857142857142857,0.0
TP8,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.47619047619047616
