,Fp1,T8,F8,AF7,POz,CPz,TP8,AF8
Fp1,0.2857142857142857,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.35714285714285715
T8,0.23529411764705882,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.35294117647058826
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.23529411764705882,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.35294117647058826
