,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.18181818181818182,0.2727272727272727,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0
P3,0.0,0.06896551724137931,0.4827586206896552,0.0,0.3103448275862069,0.0,0.13793103448275862,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.08,0.4,0.0,0.36,0.0,0.16,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.125,0.3125,0.0,0.3125,0.0,0.25,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
