,entorhinal-lh,frontalpole-lh,frontalpole-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7088607594936709,0.13924050632911392,0.0,0.08860759493670886,0.0,0.0,0.06329113924050633,0.0
frontalpole-lh,0.07865168539325842,0.47191011235955055,0.17415730337078653,0.10112359550561797,0.06741573033707865,0.06179775280898876,0.0449438202247191,0.0
frontalpole-rh,0.0,0.17613636363636365,0.4431818181818182,0.08522727272727272,0.125,0.17045454545454544,0.0,0.0
pericalcarine-lh,0.0379746835443038,0.08860759493670886,0.0759493670886076,0.7784810126582279,0.0,0.0,0.0189873417721519,0.0
rostralanteriorcingulate-lh,0.0,0.08403361344537816,0.15126050420168066,0.0,0.46218487394957986,0.3025210084033613,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0718562874251497,0.16766467065868262,0.0,0.25149700598802394,0.5089820359281437,0.0,0.0
temporalpole-lh,0.043478260869565216,0.08695652173913043,0.0,0.014492753623188406,0.0,0.0,0.855072463768116,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
