,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.0,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.2682926829268293,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.2682926829268293,0.0,0.0
lingual-lh,0.0,0.0,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.2682926829268293,0.0,0.0
parahippocampal-lh,0.0,0.0,0.24390243902439024,0.24390243902439024,0.24390243902439024,0.2682926829268293,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.5238095238095238
