,Fp1,Fz,TP9,AF7,F1,FC3,AF8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.25,0.23529411764705882,0.25735294117647056,0.0,0.25735294117647056,0.0,0.0
TP9,0.0,0.2537313432835821,0.2462686567164179,0.2462686567164179,0.0,0.2537313432835821,0.0,0.0
AF7,0.0,0.24812030075187969,0.23308270676691728,0.2631578947368421,0.0,0.2556390977443609,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.35555555555555557,0.0,0.37777777777777777,0.26666666666666666
FC3,0.0,0.24475524475524477,0.23776223776223776,0.2517482517482518,0.0,0.26573426573426573,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.2833333333333333,0.0,0.5166666666666667,0.2
F2,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,0.34285714285714286,0.3142857142857143
