,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.17218543046357615,0.1390728476821192,0.0,0.09271523178807947,0.17880794701986755,0.13245033112582782,0.10596026490066225,0.17880794701986755
inferiorparietal-rh,0.16058394160583941,0.15328467153284672,0.0,0.10218978102189781,0.16058394160583941,0.145985401459854,0.11678832116788321,0.16058394160583941
parsopercularis-lh,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
parstriangularis-rh,0.14423076923076922,0.14423076923076922,0.0,0.1346153846153846,0.14423076923076922,0.14423076923076922,0.14423076923076922,0.14423076923076922
superiorfrontal-rh,0.17105263157894737,0.13815789473684212,0.0,0.09210526315789473,0.17763157894736842,0.13157894736842105,0.10526315789473684,0.18421052631578946
superiortemporal-rh,0.15671641791044777,0.15671641791044777,0.0,0.1044776119402985,0.15671641791044777,0.14925373134328357,0.11940298507462686,0.15671641791044777
supramarginal-lh,0.14782608695652175,0.14782608695652175,0.0,0.12173913043478261,0.14782608695652175,0.14782608695652175,0.1391304347826087,0.14782608695652175
supramarginal-rh,0.17105263157894737,0.13815789473684212,0.0,0.09210526315789473,0.17763157894736842,0.13157894736842105,0.10526315789473684,0.18421052631578946
