,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.20614035087719298,0.0,0.07456140350877193,0.19298245614035087,0.16666666666666666,0.17543859649122806,0.09210526315789473,0.09210526315789473
parsopercularis-lh,0.0,0.18181818181818182,0.0,0.18181818181818182,0.14545454545454545,0.18181818181818182,0.2,0.10909090909090909
parstriangularis-rh,0.1016949152542373,0.0,0.2655367231638418,0.1016949152542373,0.1016949152542373,0.1016949152542373,0.22598870056497175,0.1016949152542373
postcentral-lh,0.16129032258064516,0.035842293906810034,0.06093189964157706,0.1935483870967742,0.16487455197132617,0.17204301075268819,0.11469534050179211,0.0967741935483871
superiorfrontal-rh,0.14285714285714285,0.03383458646616541,0.06390977443609022,0.16917293233082706,0.18796992481203006,0.18796992481203006,0.11278195488721804,0.10150375939849623
superiorparietal-lh,0.1391941391941392,0.03663003663003663,0.06227106227106227,0.1684981684981685,0.1794871794871795,0.1978021978021978,0.11721611721611722,0.0989010989010989
superiortemporal-rh,0.0846774193548387,0.04032258064516129,0.1532258064516129,0.12903225806451613,0.12096774193548387,0.12903225806451613,0.24193548387096775,0.10080645161290322
supramarginal-lh,0.11734693877551021,0.03571428571428571,0.08673469387755102,0.15306122448979592,0.15306122448979592,0.15306122448979592,0.1377551020408163,0.16326530612244897
