,insula-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
insula-rh,0.14728682170542637,0.10852713178294573,0.10852713178294573,0.14728682170542637,0.14728682170542637,0.046511627906976744,0.14728682170542637,0.14728682170542637
isthmuscingulate-lh,0.12121212121212122,0.15151515151515152,0.15151515151515152,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.12121212121212122,0.12121212121212122
isthmuscingulate-rh,0.12121212121212122,0.15151515151515152,0.15151515151515152,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.12121212121212122,0.12121212121212122
lateralorbitofrontal-lh,0.14925373134328357,0.1044776119402985,0.1044776119402985,0.14925373134328357,0.14925373134328357,0.04477611940298507,0.14925373134328357,0.14925373134328357
lateralorbitofrontal-rh,0.14728682170542637,0.10852713178294573,0.10852713178294573,0.14728682170542637,0.14728682170542637,0.046511627906976744,0.14728682170542637,0.14728682170542637
parsorbitalis-lh,0.09523809523809523,0.16666666666666666,0.16666666666666666,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.09523809523809523
rostralanteriorcingulate-lh,0.14925373134328357,0.1044776119402985,0.1044776119402985,0.14925373134328357,0.14925373134328357,0.04477611940298507,0.14925373134328357,0.14925373134328357
rostralanteriorcingulate-rh,0.14728682170542637,0.10852713178294573,0.10852713178294573,0.14728682170542637,0.14728682170542637,0.046511627906976744,0.14728682170542637,0.14728682170542637
