,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parsopercularis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh,transversetemporal-rh
frontalpole-lh,0.1414141414141414,0.1414141414141414,0.13131313131313133,0.12121212121212122,0.13131313131313133,0.12121212121212122,0.16161616161616163,0.050505050505050504
frontalpole-rh,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.11428571428571428,0.13333333333333333,0.12380952380952381,0.1523809523809524,0.05714285714285714
medialorbitofrontal-lh,0.14545454545454545,0.14545454545454545,0.13636363636363635,0.10909090909090909,0.13636363636363635,0.12727272727272726,0.14545454545454545,0.05454545454545454
parsopercularis-rh,0.1375,0.1375,0.125,0.175,0.125,0.1125,0.175,0.0125
rostralanteriorcingulate-lh,0.1388888888888889,0.14814814814814814,0.1388888888888889,0.10185185185185185,0.1388888888888889,0.12962962962962962,0.1388888888888889,0.06481481481481481
rostralanteriorcingulate-rh,0.1346153846153846,0.14423076923076922,0.14423076923076922,0.09615384615384616,0.14423076923076922,0.1346153846153846,0.1346153846153846,0.0673076923076923
rostralmiddlefrontal-rh,0.1368421052631579,0.1368421052631579,0.12631578947368421,0.14736842105263157,0.12631578947368421,0.11578947368421053,0.16842105263157894,0.042105263157894736
transversetemporal-rh,0.11290322580645161,0.11290322580645161,0.11290322580645161,0.04838709677419355,0.11290322580645161,0.11290322580645161,0.0967741935483871,0.2903225806451613
