,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.16591928251121077,0.12556053811659193,0.11659192825112108,0.1210762331838565,0.13452914798206278,0.08520179372197309,0.12556053811659193,0.12556053811659193
inferiorparietal-rh,0.1125,0.1375,0.12916666666666668,0.12916666666666668,0.14166666666666666,0.08333333333333333,0.13333333333333333,0.13333333333333333
postcentral-rh,0.10040160642570281,0.1285140562248996,0.15261044176706828,0.12048192771084337,0.14859437751004015,0.08032128514056225,0.1285140562248996,0.14056224899598393
superiorparietal-lh,0.11353711790393013,0.13973799126637554,0.12663755458515283,0.13537117903930132,0.13973799126637554,0.08733624454148471,0.13100436681222707,0.12663755458515283
superiorparietal-rh,0.1067193675889328,0.13043478260869565,0.1383399209486166,0.1225296442687747,0.15810276679841898,0.07905138339920949,0.12648221343873517,0.1383399209486166
superiortemporal-rh,0.10471204188481675,0.12041884816753927,0.12041884816753927,0.11518324607329843,0.1256544502617801,0.16753926701570682,0.12041884816753927,0.1256544502617801
supramarginal-lh,0.11203319502074689,0.13278008298755187,0.13692946058091288,0.12033195020746888,0.13692946058091288,0.08298755186721991,0.13692946058091288,0.14107883817427386
supramarginal-rh,0.11155378486055777,0.12350597609561753,0.14741035856573706,0.11155378486055777,0.14741035856573706,0.0796812749003984,0.13147410358565736,0.14741035856573706
