,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.13793103448275862,0.12643678160919541,0.10344827586206896,0.11494252873563218,0.14942528735632185,0.10344827586206896,0.12643678160919541,0.13793103448275862
inferiorparietal-rh,0.13953488372093023,0.12790697674418605,0.10465116279069768,0.11627906976744186,0.13953488372093023,0.10465116279069768,0.12790697674418605,0.13953488372093023
postcentral-rh,0.1282051282051282,0.1282051282051282,0.11538461538461539,0.1282051282051282,0.1282051282051282,0.11538461538461539,0.1282051282051282,0.1282051282051282
superiorparietal-lh,0.13253012048192772,0.13253012048192772,0.10843373493975904,0.12048192771084337,0.13253012048192772,0.10843373493975904,0.13253012048192772,0.13253012048192772
superiorparietal-rh,0.13793103448275862,0.12643678160919541,0.10344827586206896,0.11494252873563218,0.14942528735632185,0.10344827586206896,0.12643678160919541,0.13793103448275862
superiortemporal-rh,0.1282051282051282,0.1282051282051282,0.11538461538461539,0.1282051282051282,0.1282051282051282,0.11538461538461539,0.1282051282051282,0.1282051282051282
supramarginal-lh,0.13953488372093023,0.12790697674418605,0.10465116279069768,0.11627906976744186,0.13953488372093023,0.10465116279069768,0.12790697674418605,0.13953488372093023
supramarginal-rh,0.13793103448275862,0.12643678160919541,0.10344827586206896,0.11494252873563218,0.14942528735632185,0.10344827586206896,0.12643678160919541,0.13793103448275862
