,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.12605042016806722,0.13445378151260504,0.13445378151260504,0.13445378151260504,0.13445378151260504,0.07563025210084033,0.13445378151260504,0.12605042016806722
inferiorparietal-rh,0.11811023622047244,0.14173228346456693,0.13385826771653545,0.14960629921259844,0.14173228346456693,0.07086614173228346,0.12598425196850394,0.11811023622047244
postcentral-rh,0.11904761904761904,0.14285714285714285,0.1349206349206349,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.12698412698412698,0.11904761904761904
superiorparietal-lh,0.11811023622047244,0.14173228346456693,0.13385826771653545,0.14960629921259844,0.14173228346456693,0.07086614173228346,0.12598425196850394,0.11811023622047244
superiorparietal-rh,0.11811023622047244,0.14173228346456693,0.13385826771653545,0.14960629921259844,0.14173228346456693,0.07086614173228346,0.12598425196850394,0.11811023622047244
superiortemporal-rh,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.11392405063291139,0.12658227848101267,0.12658227848101267
supramarginal-lh,0.12195121951219512,0.13821138211382114,0.13821138211382114,0.13821138211382114,0.13821138211382114,0.07317073170731707,0.13008130081300814,0.12195121951219512
supramarginal-rh,0.12605042016806722,0.13445378151260504,0.13445378151260504,0.13445378151260504,0.13445378151260504,0.07563025210084033,0.13445378151260504,0.12605042016806722
