,inferiorparietal-rh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.22641509433962265,0.05660377358490566,0.12264150943396226,0.1792452830188679,0.12264150943396226,0.04716981132075472,0.12264150943396226,0.12264150943396226
postcentral-rh,0.09722222222222222,0.25,0.027777777777777776,0.18055555555555555,0.16666666666666666,0.125,0.0,0.1527777777777778
superiorfrontal-rh,0.13333333333333333,0.03333333333333333,0.35555555555555557,0.1111111111111111,0.14444444444444443,0.0,0.2222222222222222,0.0
superiorparietal-lh,0.17857142857142858,0.11607142857142858,0.08928571428571429,0.25892857142857145,0.125,0.044642857142857144,0.07142857142857142,0.11607142857142858
superiorparietal-rh,0.1271186440677966,0.09322033898305085,0.13559322033898305,0.1440677966101695,0.211864406779661,0.0847457627118644,0.0847457627118644,0.11864406779661017
superiortemporal-lh,0.07692307692307693,0.11538461538461539,0.0,0.07692307692307693,0.1282051282051282,0.34615384615384615,0.0641025641025641,0.19230769230769232
superiortemporal-rh,0.15,0.0,0.25,0.0875,0.125,0.05,0.3375,0.0
supramarginal-rh,0.14285714285714285,0.10714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.17857142857142858,0.0,0.2857142857142857
