,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parsopercularis-lh,0.22535211267605634,0.15492957746478872,0.19718309859154928,0.16901408450704225,0.14084507042253522,0.0,0.11267605633802817,0.0
parstriangularis-rh,0.12244897959183673,0.15306122448979592,0.17346938775510204,0.15306122448979592,0.15306122448979592,0.061224489795918366,0.1326530612244898,0.05102040816326531
postcentral-lh,0.12295081967213115,0.12295081967213115,0.1885245901639344,0.14754098360655737,0.13934426229508196,0.05737704918032787,0.13114754098360656,0.09016393442622951
precentral-lh,0.12380952380952381,0.14285714285714285,0.19047619047619047,0.17142857142857143,0.13333333333333333,0.0380952380952381,0.12380952380952381,0.0761904761904762
superiortemporal-lh,0.09821428571428571,0.13392857142857142,0.15178571428571427,0.125,0.19642857142857142,0.08035714285714286,0.14285714285714285,0.07142857142857142
superiortemporal-rh,0.01282051282051282,0.0641025641025641,0.08974358974358974,0.05128205128205128,0.1282051282051282,0.23076923076923078,0.19230769230769232,0.23076923076923078
supramarginal-lh,0.07142857142857142,0.10317460317460317,0.1349206349206349,0.1111111111111111,0.14285714285714285,0.11904761904761904,0.18253968253968253,0.1349206349206349
supramarginal-rh,0.0,0.043478260869565216,0.09782608695652174,0.06521739130434782,0.09782608695652174,0.18478260869565216,0.16304347826086957,0.34782608695652173
