,Fp1,F7,FT9,TP9,FT10,F8,AF7,AF8
Fp1,0.7109826589595376,0.0,0.0,0.0,0.0,0.0,0.0,0.28901734104046245
F7,0.0,0.49148418491484186,0.2712895377128954,0.0,0.0,0.0,0.23722627737226276,0.0
FT9,0.0,0.31869688385269124,0.39943342776203966,0.0,0.0,0.0,0.2818696883852691,0.0
TP9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.32189542483660133,0.3284313725490196,0.0,0.0,0.0,0.34967320261437906,0.0
AF8,0.5025125628140703,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964
