,Fp1,FT9,FC5,F8,AF7,AF3,C5,AF8
Fp1,0.4189189189189189,0.0,0.32432432432432434,0.25675675675675674,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.1940928270042194,0.0,0.7130801687763713,0.09282700421940929,0.0,0.0,0.0,0.0
F8,0.18518518518518517,0.0,0.1111111111111111,0.7037037037037037,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
