,Fp1,FT9,FC5,F8,AF7,AF3,C5,AF8
Fp1,0.3181818181818182,0.0,0.3409090909090909,0.0,0.0,0.0,0.0,0.3409090909090909
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.05928853754940711,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.4189723320158103
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.05905511811023622,0.0,0.4251968503937008,0.0,0.0,0.0,0.0,0.515748031496063
