,cuneus-lh,cuneus-rh,frontalpole-rh,parstriangularis-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
cuneus-lh,0.5,0.11224489795918367,0.04081632653061224,0.07142857142857142,0.14285714285714285,0.0,0.1326530612244898,0.0
cuneus-rh,0.15053763440860216,0.5698924731182796,0.043010752688172046,0.07526881720430108,0.03225806451612903,0.043010752688172046,0.08602150537634409,0.0
frontalpole-rh,0.06451612903225806,0.08602150537634409,0.5483870967741935,0.0,0.17204301075268819,0.0,0.12903225806451613,0.0
parstriangularis-rh,0.07352941176470588,0.10294117647058823,0.0,0.7352941176470589,0.0,0.014705882352941176,0.07352941176470588,0.0
pericalcarine-lh,0.136986301369863,0.04794520547945205,0.10273972602739725,0.0,0.4931506849315068,0.03424657534246575,0.18493150684931506,0.0
pericalcarine-rh,0.0,0.0425531914893617,0.0,0.0,0.0425531914893617,0.9148936170212766,0.0,0.0
rostralanteriorcingulate-rh,0.14285714285714285,0.07857142857142857,0.05714285714285714,0.02142857142857143,0.20714285714285716,0.014285714285714285,0.4785714285714286,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
