,inferiortemporal-rh,isthmuscingulate-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
inferiortemporal-rh,0.5895522388059702,0.014925373134328358,0.04477611940298507,0.05223880597014925,0.1044776119402985,0.022388059701492536,0.014925373134328358,0.15671641791044777
isthmuscingulate-lh,0.07246376811594203,0.6956521739130435,0.17391304347826086,0.0,0.0,0.0,0.057971014492753624,0.0
isthmuscingulate-rh,0.031746031746031744,0.14285714285714285,0.4523809523809524,0.11904761904761904,0.1349206349206349,0.0,0.11904761904761904,0.0
parahippocampal-lh,0.05303030303030303,0.015151515151515152,0.1590909090909091,0.5,0.2196969696969697,0.0,0.05303030303030303,0.0
parahippocampal-rh,0.07352941176470588,0.007352941176470588,0.18382352941176472,0.22058823529411764,0.4485294117647059,0.0,0.0661764705882353,0.0
rostralanteriorcingulate-rh,0.043478260869565216,0.0,0.0,0.0,0.0,0.855072463768116,0.0,0.10144927536231885
temporalpole-lh,0.0,0.06741573033707865,0.12359550561797752,0.033707865168539325,0.056179775280898875,0.0,0.7191011235955056,0.0
temporalpole-rh,0.23958333333333334,0.0,0.0,0.0,0.0,0.11458333333333333,0.0,0.6458333333333334
