,entorhinal-rh,frontalpole-lh,fusiform-rh,parahippocampal-rh,parsopercularis-rh,parsorbitalis-rh,parstriangularis-rh,temporalpole-rh
entorhinal-rh,0.6423357664233577,0.0,0.10218978102189781,0.16058394160583941,0.0,0.0,0.0,0.0948905109489051
frontalpole-lh,0.0,0.9438202247191011,0.0449438202247191,0.011235955056179775,0.0,0.0,0.0,0.0
fusiform-rh,0.10377358490566038,0.04716981132075472,0.7169811320754716,0.02830188679245283,0.0,0.0,0.0,0.10377358490566038
parahippocampal-rh,0.17094017094017094,0.0,0.08547008547008547,0.7435897435897436,0.0,0.0,0.0,0.0
parsopercularis-rh,0.0,0.0,0.0,0.0,0.9591836734693877,0.04081632653061224,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.0,0.7047619047619048,0.2761904761904762,0.01904761904761905
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.16037735849056603,0.8207547169811321,0.018867924528301886
temporalpole-rh,0.05185185185185185,0.0,0.05185185185185185,0.014814814814814815,0.0,0.02962962962962963,0.007407407407407408,0.8444444444444444
