,Fp1,F7,FT9,Fp2,AFz,AF8,AF4,F2
Fp1,0.3709677419354839,0.24193548387096775,0.0,0.0,0.3870967741935484,0.0,0.0,0.0
F7,0.3404255319148936,0.3191489361702128,0.0,0.0,0.3404255319148936,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.35384615384615387,0.23076923076923078,0.0,0.0,0.4153846153846154,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
