,F7,FT9,Pz,C4,F8,AF7,P1,AF8
F7,0.6388888888888888,0.0,0.0,0.0,0.0,0.26851851851851855,0.09259259259259259,0.0
FT9,0.0,0.43478260869565216,0.13043478260869565,0.0,0.43478260869565216,0.0,0.0,0.0
Pz,0.0,0.09195402298850575,0.6379310344827587,0.0,0.22988505747126436,0.0,0.040229885057471264,0.0
C4,0.0,0.0,0.0,0.6986301369863014,0.0,0.2191780821917808,0.0,0.0821917808219178
F8,0.0,0.2552083333333333,0.21354166666666666,0.0,0.53125,0.0,0.0,0.0
AF7,0.19863013698630136,0.0,0.0,0.11643835616438356,0.0,0.5136986301369864,0.0,0.17123287671232876
P1,0.3055555555555556,0.0,0.2222222222222222,0.0,0.0,0.0,0.4722222222222222,0.0
AF8,0.0,0.0,0.0,0.06542056074766354,0.0,0.2336448598130841,0.0,0.7009345794392523
