,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.7909090909090909,0.16363636363636364,0.0,0.045454545454545456,0.0,0.0,0.0,0.0
frontalpole-rh,0.13440860215053763,0.6182795698924731,0.0913978494623656,0.0,0.0913978494623656,0.053763440860215055,0.0,0.010752688172043012
lateralorbitofrontal-rh,0.0,0.08670520231213873,0.6011560693641619,0.0,0.14450867052023122,0.10404624277456648,0.0,0.06358381502890173
parsorbitalis-lh,0.03409090909090909,0.0,0.0,0.8409090909090909,0.0,0.0,0.0,0.125
parsorbitalis-rh,0.0,0.13071895424836602,0.1503267973856209,0.0,0.49673202614379086,0.21568627450980393,0.0,0.006535947712418301
rostralanteriorcingulate-rh,0.0,0.0948905109489051,0.072992700729927,0.0,0.21897810218978103,0.6131386861313869,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.0,0.0,0.09375,0.1015625,0.0,0.0,0.0,0.8046875
