,Fp1,FT9,FC2,F8,AF7,AFz,AF8,AF4
Fp1,0.36809815950920244,0.0,0.0,0.0,0.0,0.3619631901840491,0.26993865030674846,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.36809815950920244,0.0,0.0,0.0,0.0,0.3619631901840491,0.26993865030674846,0.0
AF8,0.3358208955223881,0.0,0.0,0.0,0.0,0.3358208955223881,0.3283582089552239,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
