,Fp1,O1,TP10,F8,Fp2,AF7,F5,AF4
Fp1,0.504950495049505,0.07920792079207921,0.0,0.0,0.4158415841584158,0.0,0.0,0.0
O1,0.34615384615384615,0.3076923076923077,0.0,0.0,0.34615384615384615,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.46236559139784944,0.08602150537634409,0.0,0.0,0.45161290322580644,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
