,Fp1,FT9,FC2,F8,AF7,AFz,AF8,AF4
Fp1,0.6986899563318777,0.0,0.0,0.0,0.0,0.2052401746724891,0.09606986899563319,0.0
FT9,0.0,0.7076271186440678,0.0,0.0,0.2923728813559322,0.0,0.0,0.0
FC2,0.0,0.0,0.41379310344827586,0.12413793103448276,0.1425287356321839,0.17011494252873563,0.12413793103448276,0.02528735632183908
F8,0.0,0.0,0.12776412776412777,0.5675675675675675,0.0,0.0,0.3046683046683047,0.0
AF7,0.0,0.14757709251101322,0.14096916299559473,0.0,0.5,0.18722466960352424,0.0,0.024229074889867842
AFz,0.15849673202614378,0.0,0.119281045751634,0.0,0.13562091503267973,0.49673202614379086,0.0718954248366013,0.017973856209150325
AF8,0.08458646616541353,0.0,0.09774436090225563,0.23684210526315788,0.0,0.08458646616541353,0.49624060150375937,0.0
AF4,0.0,0.0,0.05825242718446602,0.0,0.05825242718446602,0.05825242718446602,0.0,0.8252427184466019
