,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.1589825119236884,0.15659777424483307,0.07233704292527822,0.10095389507154214,0.15659777424483307,0.15818759936406995,0.10572337042925278,0.09062003179650238
caudalanteriorcingulate-rh,0.15752351097178682,0.1590909090909091,0.0713166144200627,0.0987460815047022,0.15517241379310345,0.16065830721003135,0.10815047021943573,0.08934169278996865
frontalpole-lh,0.07841552142279709,0.08003233629749394,0.28294260307194824,0.11398544866612773,0.07841552142279709,0.07922392886014551,0.17542441390460792,0.11156022635408246
frontalpole-rh,0.10364372469635627,0.10283400809716599,0.1125506072874494,0.2623481781376518,0.10364372469635627,0.10364372469635627,0.08502024291497975,0.12631578947368421
posteriorcingulate-lh,0.1570048309178744,0.15619967793880837,0.07326892109500806,0.10225442834138486,0.15780998389694043,0.15780998389694043,0.10386473429951691,0.09178743961352658
posteriorcingulate-rh,0.15718799368088468,0.15876777251184834,0.07109004739336493,0.10031595576619273,0.15481832543443919,0.160347551342812,0.10821484992101106,0.08925750394944708
rostralanteriorcingulate-lh,0.1029517638588913,0.10511159107271419,0.14830813534917206,0.07919366450683946,0.10007199424046076,0.10439164866810655,0.24406047516198703,0.11591072714182865
rostralanteriorcingulate-rh,0.09844134536505332,0.09844134536505332,0.11812961443806398,0.12961443806398687,0.09844134536505332,0.09762100082034454,0.13289581624282198,0.22641509433962265
