,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-lh,paracentral-rh,superiorfrontal-rh,superiorparietal-lh
caudalmiddlefrontal-rh,0.26195773081201335,0.11624026696329255,0.036151279199110126,0.08453837597330367,0.13348164627363737,0.20244716351501668,0.0,0.16518353726362625
frontalpole-lh,0.1319832402234637,0.2541899441340782,0.12220670391061453,0.0782122905027933,0.19273743016759776,0.11452513966480447,0.02723463687150838,0.07891061452513966
frontalpole-rh,0.056338028169014086,0.15593561368209255,0.3641851106639839,0.06237424547283702,0.14185110663983905,0.04024144869215292,0.15492957746478872,0.02414486921529175
isthmuscingulate-rh,0.10558069381598793,0.08446455505279035,0.05128205128205128,0.4434389140271493,0.13499245852187028,0.09879336349924585,0.007541478129713424,0.07390648567119155
lateraloccipital-lh,0.13797549967762734,0.18181818181818182,0.10122501611863315,0.10896196002578981,0.2546744036105738,0.12959381044487428,0.006447453255963894,0.07930367504835589
paracentral-rh,0.22492581602373887,0.10919881305637982,0.028486646884272996,0.08427299703264095,0.13353115727002968,0.23798219584569733,0.0,0.18160237388724035
superiorfrontal-rh,0.0,0.048859934853420196,0.23615635179153094,0.009771986970684038,0.009771986970684038,0.0,0.6905537459283387,0.004885993485342019
superiorparietal-lh,0.2182672934855608,0.08730691739422432,0.020147750167897917,0.07387508394895903,0.09738079247817327,0.22431161853593015,0.0,0.27871054398925454
