,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.19450033534540576,0.11670020120724346,0.08450704225352113,0.07780013413816231,0.13480885311871227,0.16968477531857815,0.1857813547954393,0.03621730382293763
frontalpole-rh,0.1623931623931624,0.2288698955365622,0.018043684710351376,0.018043684710351376,0.22697056030389365,0.15859449192782527,0.16809116809116809,0.01899335232668566
insula-lh,0.10496338486574451,0.01627339300244101,0.2921074043938161,0.1594792514239219,0.030105777054515868,0.07892595606183889,0.0919446704637917,0.22620016273393004
insula-rh,0.12382934443288242,0.02081165452653486,0.20291363163371487,0.29864724245577523,0.02809573361082206,0.09053069719042664,0.10718002081165452,0.1279916753381894
medialorbitofrontal-rh,0.14224137931034483,0.17097701149425287,0.02442528735632184,0.017241379310344827,0.2600574712643678,0.17456896551724138,0.19181034482758622,0.01867816091954023
rostralanteriorcingulate-lh,0.1640826873385013,0.10981912144702842,0.060723514211886306,0.05426356589147287,0.16020671834625322,0.20801033591731266,0.20671834625322996,0.03617571059431524
rostralanteriorcingulate-rh,0.1605155243116579,0.1054481546572935,0.06444053895723492,0.05858230814294083,0.15934387814879905,0.18687756297598127,0.23491505565319273,0.029876977152899824
rostralmiddlefrontal-lh,0.05777310924369748,0.02100840336134454,0.29516806722689076,0.1323529411764706,0.026260504201680673,0.059873949579831935,0.0546218487394958,0.35294117647058826
