,Fz,F3,FT9,FC5,TP10,T8,AF7,AF8
Fz,0.3559322033898305,0.3728813559322034,0.0,0.2711864406779661,0.0,0.0,0.0,0.0
F3,0.19130434782608696,0.591304347826087,0.0,0.21739130434782608,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.26865671641791045,0.373134328358209,0.0,0.3582089552238806,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
