,CP1,FC2,AF7,AF3,AFz,P1,AF8,AF4
CP1,0.3227946916471507,0.13192818110850899,0.0156128024980484,0.14637002341920374,0.09836065573770492,0.10031225604996097,0.1451990632318501,0.03942232630757221
FC2,0.112940401712216,0.3997365821534409,0.06651300625617386,0.057951926243002966,0.040171221600263415,0.15805070793546264,0.10536713862364175,0.059269015475798485
AF7,0.01483924154987634,0.0832646331409728,0.34954657873042044,0.03957131079967024,0.12530915086562242,0.14550700741962078,0.055647155812036275,0.1863149216817807
AF3,0.12374245472837023,0.060026827632461435,0.03085177733065057,0.31287726358148893,0.13380281690140844,0.10093896713615023,0.1881287726358149,0.04963112005365526
AFz,0.08372248165443628,0.04136090727151434,0.1010673782521681,0.13208805870580387,0.3208805870580387,0.12641761174116078,0.11541027351567712,0.0790527018012008
P1,0.07828655834564253,0.14150664697193502,0.10487444608567208,0.09098966026587887,0.10989660265878877,0.34859675036927623,0.05819793205317578,0.06765140324963072
AF8,0.12454090150250417,0.10851419031719532,0.04440734557595993,0.18764607679465775,0.11385642737896494,0.06410684474123539,0.31986644407345577,0.03706176961602671
AF4,0.045582706766917294,0.08505639097744361,0.21287593984962405,0.0700187969924812,0.1137218045112782,0.1099624060150376,0.05357142857142857,0.3092105263157895
