,Fz,F3,FT9,FC5,TP10,T8,AF7,AF8
Fz,0.3230769230769231,0.0,0.3384615384615385,0.3384615384615385,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.2716049382716049,0.0,0.35802469135802467,0.37037037037037035,0.0,0.0,0.0,0.0
FC5,0.25287356321839083,0.0,0.3218390804597701,0.42528735632183906,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
