,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP1,O1,Oz,O2,P8,TP10,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,CP3,PO7,PO3,POz,PO4,PO8,P6,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2
Fp1,0.07991573001806859,0.01097140879444609,0.01330500957942519,0.025016311143364302,0.018230009551033294,0.009650972763087812,0.008156778337665937,0.01421298236409084,0.03106584307459232,0.009871648762738022,0.018429036731161693,0.012801266392060263,0.02771701912364443,0.006883756770047233,0.013734507962790719,0.03032545344694634,0.018058309569317674,0.009440091967024517,0.012569233634628117,0.012881189574950627,0.006077355987793756,0.016300141505201964,0.04584290140176461,0.052025946216666494,0.04501485179998932,0.011105489516009055,0.032721942278142895,0.012530052820280444,0.020163497563407615,0.0184795743032913,0.015048768757105072,0.014622890340282534,0.012865715992472741,0.02391087273276527,0.020667737608925502,0.00938543757019896,0.0271256159621502,0.035660858252899094,0.033454098256396975,0.013080216755079026,0.020848735936075082,0.03148036473363293,0.020215596689732242,0.021153948801464567,0.007819056753125664,0.030312535134969388,0.018849236769093267
Fz,0.008108927834258248,0.06729707352650618,0.018135199886277063,0.029673597308688487,0.033927326064153156,0.017813141990695794,0.015468316859052422,0.012182056014735588,0.006600242005895896,0.01712137904674605,0.015581533359091211,0.028761633336519658,0.015827766585784674,0.022959034491713413,0.015597373540383916,0.02333945206055648,0.032434543721538055,0.032758353040361725,0.030249935130518664,0.03824616696803104,0.022552000916648503,0.015140547494905576,0.011639733786480687,0.011001139550520084,0.015104843782542447,0.02024340000066118,0.007266556559118729,0.02693082630812149,0.03264000887950482,0.0108772105300067,0.013825446688540466,0.012781570300757352,0.028174582994214888,0.016663385385772774,0.014450993173036606,0.022432552444751213,0.01787539840482622,0.018121047823772215,0.018668497712845226,0.01582607846699682,0.032769649368583786,0.02462449731866949,0.014457225144895105,0.018940242634720144,0.015871390388794156,0.02434145606857251,0.03469666510023311
F3,0.019631622659055128,0.027905141253346713,0.05865497548126553,0.027022921616895956,0.03903164235977594,0.021253142089469802,0.011359915067339797,0.022295738139632107,0.009029397463386568,0.015030313195905746,0.014253766493285885,0.025821349412746008,0.015862907627741216,0.022584733076516986,0.02084189514362296,0.021238896780545247,0.01553941029125925,0.021738360088998265,0.020141186507649934,0.025316863839416573,0.02776315491734248,0.028224027067804608,0.02576255717447154,0.011232640793501421,0.010786013951963849,0.011100754997638976,0.01410810214174019,0.009914361608896182,0.020887842332696784,0.011664555572873138,0.009539428065222679,0.021879879671761197,0.02604098481797333,0.020133363723325706,0.028500643708730143,0.02027581681257124,0.028266762994578268,0.021125867815631423,0.01884450866305218,0.022935320771124153,0.03213887320390552,0.012129105738876728,0.018507699524128268,0.04000207835883288,0.013194647378381469,0.024596831619253624,0.015889997985866412
F7,0.0184743446259184,0.027550440747136345,0.015407720540785479,0.0646421125716326,0.04015794263363018,0.0037877899336123746,0.0007200118135494063,0.007085385866887487,0.0047059542549974425,0.004160590319483972,0.006047566964643196,0.036872275653254426,0.010937837084182373,0.022958064725815432,0.0069738919616050225,0.03925303793807401,0.03707858883666684,0.038468364840842095,0.01139237376035452,0.041813370413182185,0.020901762894338448,0.004559380043014885,0.008456579553515663,0.016634777619824154,0.023803984105406253,0.0031819333712045203,0.008839047925893058,0.027983733759902325,0.06134943895061013,0.0008967440199794064,0.008188443070279314,0.012154295883251232,0.036793200708812965,0.017146391921567077,0.017804403797293058,0.023210456875363286,0.010660032614440228,0.028709821920634426,0.01669850861004265,0.00693881165490493,0.046849284451239905,0.03483664046771858,0.009905517511655752,0.017311371813097214,0.005049750681351644,0.04479182858483287,0.047856191703572235
FT9,0.014246859573672816,0.03320571995026516,0.02320509002510638,0.04309597586206185,0.063355010123592,0.011804306489093586,0.004998783894485133,0.01486923712171943,0.0004877088465023079,0.007469640519314271,0.008674287507505499,0.031600148580854616,0.01208518729683314,0.026026166234481073,0.01254789631505012,0.0341667540909813,0.029860150085675826,0.036973205172291454,0.0167047429264197,0.04251606341800264,0.029469136840350248,0.012118909969356962,0.010578426948908655,0.011677897067460728,0.020153374240338855,0.005780105245033183,0.005412439972010639,0.024513040038403495,0.04338817808590137,0.002053896835339052,0.006189047330387885,0.01504351119238852,0.03131525892104737,0.011329329338897465,0.016244149328512054,0.02655255332145407,0.01307263154604083,0.021477823226233782,0.01939586442642089,0.013587697216913866,0.04299480784449039,0.028242552160062207,0.01247053983410874,0.025439404790716637,0.00818422166491779,0.03745525331074378,0.03796701526965224
FC5,0.007994440621927598,0.018975594855453647,0.014638530430717025,0.004511864501984989,0.013151386362081106,0.06591605439975265,0.04330245630498044,0.02103210215635455,0.0286103893834104,0.03492469545197206,0.03275712406179626,0.010830161678115523,0.0196989070191061,0.012828550105399152,0.03129378751499817,0.007213157403456717,0.014674763426881475,0.014618122741252671,0.03597365242948457,0.014637347880326248,0.025562896159815426,0.04629035246696967,0.031634666360362926,0.007213453041054411,0.001807763043335168,0.04450255365670232,0.023603253648276645,0.02541205142320374,0.008584950637651169,0.04602578290270384,0.018960065186351245,0.012961352253328031,0.010773077536090178,0.01968189916201523,0.010564409563458915,0.0113817779592954,0.03561325280744854,0.00845111375813036,0.01218110376644908,0.03152241972069725,0.007479796430906406,0.010507768877830111,0.03014988739250856,0.013627875912552833,0.04252309473089457,0.005578124974186055,0.009822167898330578
FC1,0.0072364843003232945,0.01787281907838453,0.00841929094478515,0.0010621580349642163,0.006584816977546896,0.046896810020210754,0.06435176117219793,0.02851054085312276,0.031240954369497843,0.0404002783963649,0.040451758084622716,0.004906249477363571,0.023414554250626197,0.015901514873750335,0.033319660360294295,0.00697908585903418,0.01412879241074013,0.014784902143163144,0.03642966873534206,0.01445535977326906,0.021577145478825024,0.04126678949426804,0.026453926302152684,0.006656880500547401,0.004970975988956773,0.05120279145745128,0.027076205376497638,0.02400300266689309,0.004089750665436783,0.04583167697788139,0.02720121599003742,0.011532234124395833,0.0048429903680518305,0.017930168375768198,0.010165519761124599,0.013193152594399396,0.03434211812805461,0.008050048307687161,0.012550249482509528,0.03295628733232216,0.004923898507543332,0.010174324174813362,0.03104974984208339,0.005126922658813934,0.050814392185089846,0.004586978923439714,0.010083144219351635
C3,0.014504926319091447,0.01602324776844762,0.01559814215220371,0.010669876584994107,0.019498762322833183,0.023507118754345566,0.030037075907489212,0.06621427443075668,0.02416824041968081,0.035558453745919906,0.02946631293026495,0.008549015355301712,0.022287100578483217,0.01988022466926797,0.023435192957191042,0.013331201434257148,0.015930239059117706,0.016604282509334642,0.031090142746558913,0.0258144195299716,0.021821212777286027,0.02603793592145506,0.025901495005952933,0.017417839023546447,0.01660756572146429,0.026059229897267354,0.019712640141564604,0.017908092949048673,0.010045620701571776,0.02372120763671389,0.03178855232108088,0.00856151501290959,0.007853466865635575,0.023786144882335304,0.011290849256286789,0.02096729620539475,0.022202464060083908,0.017827794960963546,0.01793637547639408,0.023748856973148578,0.015250473439189095,0.02302587021068466,0.025531265935304585,0.01574136055560204,0.028590258128013753,0.020914225426470496,0.017582140339120166
T7,0.02862272027866579,0.007186795584916361,0.006235743097060297,0.00595875241685373,0.00037954467238976767,0.03010408937425952,0.03118749890459656,0.023003189572518453,0.0645312969584816,0.024314503593852108,0.0358524637551698,0.002623496288712567,0.026655759342549556,0.00893550369537632,0.022147684533178023,0.011223291641100523,0.019964187071727542,0.004414284044714913,0.023761390479484234,0.009631493763610766,0.011509045548833672,0.03063527422804244,0.03877399054686013,0.030165431966945593,0.020199986544205475,0.03356293931735507,0.03821825250258798,0.025163870335570233,0.005698419945655066,0.04720023764903847,0.0340669460507445,0.00871636243190629,0.002623496288712567,0.029408099306025066,0.014327998156572304,0.014548027857856088,0.031737966897291664,0.024381984484160485,0.02172692846129113,0.02200042596554816,0.007640847883050569,0.022474629648639805,0.030213649910110284,0.01009428909750306,0.02916355679778905,0.012723055437792674,0.01629059767069374
TP9,0.008793440348094468,0.01982931539740655,0.010038892185238013,0.0059962780253294545,0.00963454199862441,0.037837146386662815,0.04141651105176499,0.036677180659224845,0.02531724845157403,0.06734259281945085,0.03746448731236997,0.007141241517523144,0.016483417470129574,0.019796115184499086,0.029616232169976567,0.006343637472139341,0.014394866643444273,0.016979955948466165,0.042386196949344285,0.019208187350044224,0.022810454835815182,0.035846287630310836,0.023303797571732877,0.007022954662712468,0.0017146933489853697,0.0370688366467856,0.02339758373466532,0.01618315083868709,0.008627261742311664,0.038242694976683506,0.02609625505149229,0.010295661211534357,0.0070953471055628286,0.03243079353480004,0.010635120072919741,0.01713703556541738,0.03191525814319554,0.0077924628059967745,0.01410090272621684,0.030569317961102134,0.0054269476363401365,0.013451678776755021,0.024829010026464298,0.010541333909987297,0.046356418666402485,0.010583322414546736,0.01382793306126913
