,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.39763313609467454,0.16331360946745563,0.0,0.0,0.0,0.0970414201183432,0.34201183431952664,0.0
frontalpole-rh,0.17070063694267515,0.34076433121019106,0.024840764331210193,0.03821656050955414,0.0,0.18853503184713377,0.2,0.03694267515923567
insula-rh,0.0,0.0310841546626232,0.46929492039423804,0.1425322213798332,0.15769522365428354,0.0,0.0,0.19939347990902198
medialorbitofrontal-rh,0.0,0.07722007722007722,0.23938223938223938,0.4066924066924067,0.0,0.0,0.0,0.2767052767052767
parahippocampal-rh,0.0,0.0,0.3069908814589666,0.0,0.6884498480243161,0.004559270516717325,0.0,0.0
rostralanteriorcingulate-lh,0.15384615384615385,0.2792022792022792,0.0,0.0,0.004748338081671415,0.3646723646723647,0.19753086419753085,0.0
rostralanteriorcingulate-rh,0.3251847640704946,0.18305855599772597,0.0,0.0,0.0,0.11938601478112564,0.37237066515065376,0.0
temporalpole-rh,0.0,0.07033997655334115,0.30363423212192264,0.2567409144196952,0.0,0.0,0.0,0.369284876905041
