,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-lh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5836298932384342,0.0,0.06583629893238434,0.1903914590747331,0.0,0.0,0.0,0.1601423487544484
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.019209659714599342,0.0,0.3413830954994512,0.18441273326015367,0.10153677277716795,0.22667398463227223,0.1207464324917673,0.0060373216245883645
insula-lh,0.07234617985125084,0.0,0.22988505747126436,0.3745774171737661,0.09127789046653144,0.12914131169709264,0.06017579445571332,0.04259634888438134
isthmuscingulate-rh,0.0,0.0,0.15228013029315962,0.10912052117263844,0.4210097719869707,0.08061889250814332,0.23697068403908794,0.0
parahippocampal-lh,0.0,0.0,0.294201861130995,0.13385826771653545,0.06800286327845383,0.380100214745884,0.12383679312813171,0.0
parahippocampal-rh,0.0,0.0,0.18136850783182193,0.0717230008244023,0.2333058532563891,0.1442704039571311,0.36933223413025557,0.0
rostralanteriorcingulate-rh,0.13165266106442577,0.0,0.018207282913165267,0.0938375350140056,0.0,0.0,0.0,0.7563025210084033
