,frontalpole-lh,fusiform-lh,fusiform-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,transversetemporal-rh
frontalpole-lh,0.6849925705794948,0.008915304606240713,0.0,0.0,0.020802377414561663,0.0,0.2852897473997028,0.0
fusiform-lh,0.0040609137055837565,0.33756345177664976,0.0,0.1964467005076142,0.2705583756345178,0.0,0.1736040609137056,0.017766497461928935
fusiform-rh,0.0,0.0,0.42013422818791946,0.010067114093959731,0.0,0.3053691275167785,0.0,0.2644295302013423
isthmuscingulate-rh,0.0,0.24027177269919703,0.008029647930821495,0.3582458307597282,0.2297714638665843,0.013588634959851761,0.10315009264978382,0.04694255713403336
parahippocampal-lh,0.00857449088960343,0.2792068595927117,0.0,0.1939978563772776,0.3542336548767417,0.0,0.15005359056806003,0.013933547695605574
parahippocampal-rh,0.0,0.0,0.32227829848594086,0.017303532804614274,0.0,0.38788752703677,0.0,0.2725306416726748
rostralanteriorcingulate-lh,0.12064676616915423,0.2095771144278607,0.0,0.10199004975124377,0.17537313432835822,0.0,0.39054726368159204,0.0018656716417910447
transversetemporal-rh,0.0,0.025184275184275184,0.23955773955773957,0.052825552825552825,0.018427518427518427,0.22972972972972974,0.003071253071253071,0.4312039312039312
