,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.48175182481751827,0.08637469586374696,0.0,0.08637469586374696,0.08637469586374696,0.08637469586374696,0.08637469586374696,0.08637469586374696
frontalpole-rh,0.03239051094890511,0.177007299270073,0.0,0.16195255474452555,0.14096715328467152,0.17837591240875914,0.15374087591240876,0.15556569343065693
insula-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.03049828178694158,0.15420962199312716,0.0,0.19974226804123713,0.13917525773195877,0.16151202749140894,0.17096219931271478,0.14390034364261167
medialorbitofrontal-lh,0.03314659197012138,0.14705882352941177,0.0,0.15406162464985995,0.19514472455648926,0.16993464052287582,0.15966386554621848,0.14098972922502334
medialorbitofrontal-rh,0.02790880503144654,0.15369496855345913,0.0,0.14779874213836477,0.14072327044025157,0.20086477987421383,0.16823899371069181,0.16077044025157233
rostralanteriorcingulate-lh,0.027963765261914138,0.13430484442693974,0.0,0.15675462780622293,0.13312327688066167,0.16857030326900355,0.21307601417881056,0.16620716817644743
rostralanteriorcingulate-rh,0.030696065715520967,0.1474275832252486,0.0,0.14396887159533073,0.12797233030696065,0.17596195417207092,0.18071768266320795,0.1932555123216602
