,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3446547884187082,0.24665924276169265,0.0,0.0,0.21269487750556793,0.0,0.031180400890868598,0.16481069042316257
frontalpole-rh,0.27423312883435585,0.3122699386503067,0.0,0.0,0.2650306748466258,0.0,0.0,0.14846625766871166
insula-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.0,0.0,0.6128266033254157,0.0,0.3681710213776722,0.019002375296912115,0.0
medialorbitofrontal-rh,0.2669432918395574,0.2994467496542185,0.0,0.0,0.3049792531120332,0.0,0.0,0.12863070539419086
parahippocampal-rh,0.0,0.0,0.0,0.3619702176403207,0.0,0.5979381443298969,0.04009163802978236,0.0
rostralanteriorcingulate-lh,0.12844036697247707,0.0,0.0,0.04128440366972477,0.0,0.08486238532110092,0.6169724770642202,0.12844036697247707
rostralanteriorcingulate-rh,0.2548853016142736,0.20730671197960918,0.0,0.0,0.1580288870008496,0.0,0.045879354290569246,0.3338997451146984
