,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.45862412761714855,0.21335992023928216,0.0,0.038883349950149554,0.014955134596211365,0.16151545363908276,0.11266201395812563,0.0
frontalpole-rh,0.1633281972265023,0.32126348228043144,0.0,0.01386748844375963,0.03852080123266564,0.25654853620955315,0.20647149460708783,0.0
insula-lh,0.0,0.0,0.9612625538020086,0.0,0.0,0.0,0.0,0.03873744619799139
isthmuscingulate-rh,0.05548037889039242,0.02706359945872801,0.0,0.7239512855209743,0.19350473612990526,0.0,0.0,0.0
parahippocampal-rh,0.01780821917808219,0.0684931506849315,0.0,0.20684931506849316,0.6712328767123288,0.03561643835616438,0.0,0.0
rostralanteriorcingulate-lh,0.10609037328094302,0.2180746561886051,0.0,0.0,0.017026850032743943,0.3654223968565815,0.2933857236411264,0.0
rostralanteriorcingulate-rh,0.07723855092276145,0.18318523581681476,0.0,0.0,0.0,0.30211893369788106,0.4374572795625427,0.0
temporalpole-rh,0.0,0.0,0.043560606060606064,0.0,0.0,0.0,0.0,0.9564393939393939
