,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.16374269005847952,0.04093567251461988,0.10818713450292397,0.13742690058479531,0.12280701754385964,0.14912280701754385,0.14912280701754385,0.1286549707602339
parsopercularis-lh,0.11029411764705882,0.34558823529411764,0.029411764705882353,0.10294117647058823,0.11029411764705882,0.11029411764705882,0.11029411764705882,0.08088235294117647
parstriangularis-rh,0.10764872521246459,0.014164305949008499,0.20679886685552407,0.13031161473087818,0.0906515580736544,0.1274787535410765,0.1274787535410765,0.1954674220963173
postcentral-rh,0.12030075187969924,0.03508771929824561,0.11278195488721804,0.17794486215538846,0.10526315789473684,0.18295739348370926,0.13784461152882205,0.12781954887218044
rostralmiddlefrontal-lh,0.14334470989761092,0.04778156996587031,0.10580204778156997,0.13993174061433447,0.13993174061433447,0.14675767918088736,0.14675767918088736,0.1296928327645051
rostralmiddlefrontal-rh,0.12682926829268293,0.03414634146341464,0.1073170731707317,0.17317073170731706,0.1024390243902439,0.1951219512195122,0.13902439024390245,0.12195121951219512
superiorfrontal-rh,0.14092140921409213,0.037940379403794036,0.11924119241192412,0.14363143631436315,0.11382113821138211,0.15447154471544716,0.15447154471544716,0.13550135501355012
supramarginal-rh,0.11479591836734694,0.030612244897959183,0.17091836734693877,0.1326530612244898,0.09948979591836735,0.1326530612244898,0.1326530612244898,0.18622448979591838
