,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.304,0.032,0.056,0.072,0.136,0.056,0.256,0.088
parsopercularis-lh,0.09433962264150944,0.33962264150943394,0.09433962264150944,0.09433962264150944,0.09433962264150944,0.09433962264150944,0.09433962264150944,0.09433962264150944
parstriangularis-rh,0.14285714285714285,0.06349206349206349,0.1111111111111111,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.14285714285714285,0.14285714285714285
postcentral-rh,0.14925373134328357,0.05970149253731343,0.1044776119402985,0.13432835820895522,0.16417910447761194,0.1044776119402985,0.13432835820895522,0.14925373134328357
rostralmiddlefrontal-rh,0.21428571428571427,0.047619047619047616,0.08333333333333333,0.10714285714285714,0.20238095238095238,0.08333333333333333,0.13095238095238096,0.13095238095238096
superiorparietal-rh,0.14285714285714285,0.06349206349206349,0.1111111111111111,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.14285714285714285,0.14285714285714285
superiortemporal-lh,0.25203252032520324,0.032520325203252036,0.056910569105691054,0.07317073170731707,0.08943089430894309,0.056910569105691054,0.35772357723577236,0.08130081300813008
supramarginal-rh,0.17567567567567569,0.05405405405405406,0.0945945945945946,0.12162162162162163,0.1891891891891892,0.0945945945945946,0.12162162162162163,0.14864864864864866
