,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.22082018927444794,0.1608832807570978,0.15772870662460567,0.1167192429022082,0.17981072555205047,0.12302839116719243,0.022082018927444796,0.01892744479495268
parsopercularis-lh,0.15705128205128205,0.30448717948717946,0.08974358974358974,0.11858974358974358,0.1282051282051282,0.15384615384615385,0.028846153846153848,0.019230769230769232
parstriangularis-rh,0.22807017543859648,0.12719298245614036,0.2719298245614035,0.08333333333333333,0.19736842105263158,0.08333333333333333,0.0043859649122807015,0.0043859649122807015
rostralmiddlefrontal-lh,0.1688888888888889,0.17777777777777778,0.08,0.17333333333333334,0.16,0.18222222222222223,0.03111111111111111,0.02666666666666667
rostralmiddlefrontal-rh,0.19463087248322147,0.13758389261744966,0.14429530201342283,0.1174496644295302,0.2181208053691275,0.13758389261744966,0.030201342281879196,0.020134228187919462
superiortemporal-lh,0.13194444444444445,0.17708333333333334,0.0625,0.13194444444444445,0.1388888888888889,0.25,0.08680555555555555,0.020833333333333332
superiortemporal-rh,0.06818181818181818,0.11363636363636363,0.0,0.06818181818181818,0.11363636363636363,0.29545454545454547,0.2727272727272727,0.06818181818181818
supramarginal-rh,0.05714285714285714,0.06666666666666667,0.0,0.05714285714285714,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.6190476190476191
