,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.18181818181818182,0.06060606060606061,0.10606060606060606,0.12121212121212122,0.16666666666666666,0.10606060606060606,0.12121212121212122,0.13636363636363635
parsopercularis-lh,0.1282051282051282,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282
parstriangularis-rh,0.13793103448275862,0.06896551724137931,0.1206896551724138,0.13793103448275862,0.13793103448275862,0.1206896551724138,0.13793103448275862,0.13793103448275862
postcentral-rh,0.14754098360655737,0.06557377049180328,0.11475409836065574,0.13114754098360656,0.14754098360655737,0.11475409836065574,0.13114754098360656,0.14754098360655737
rostralmiddlefrontal-rh,0.18181818181818182,0.06060606060606061,0.10606060606060606,0.12121212121212122,0.16666666666666666,0.10606060606060606,0.12121212121212122,0.13636363636363635
superiorparietal-rh,0.13793103448275862,0.06896551724137931,0.1206896551724138,0.13793103448275862,0.13793103448275862,0.1206896551724138,0.13793103448275862,0.13793103448275862
superiortemporal-lh,0.14754098360655737,0.06557377049180328,0.11475409836065574,0.13114754098360656,0.14754098360655737,0.11475409836065574,0.13114754098360656,0.14754098360655737
supramarginal-rh,0.15873015873015872,0.06349206349206349,0.1111111111111111,0.12698412698412698,0.15873015873015872,0.1111111111111111,0.12698412698412698,0.14285714285714285
